year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
2020,1000,1,0,0,0,20.3,1086.0,68.07,5.0
2016,60000,1,0,0,0,23.01,999.0,67.0,5.0
2013,120000,0,0,0,0,19.09,1396.0,69.0,5.0
2014,70000,1,0,0,1,21.1,814.0,55.2,5.0
2012,70000,1,0,0,0,17.92,1086.0,62.1,5.0
2018,7800,1,0,0,0,20.3,1086.0,68.0,5.0
2012,140000,0,0,0,0,20.5,1598.0,103.5,5.0
2014,50000,1,0,0,0,23.1,998.0,67.04,5.0
2017,50000,0,0,0,0,25.5,1498.0,98.6,5.0
2017,100000,0,0,0,0,23.65,1248.0,88.5,5.0
2012,95000,0,0,0,1,19.4,1405.0,70.0,5.0
2013,120000,0,0,0,1,20.54,1598.0,103.6,5.0
2014,10300,1,0,0,0,22.74,796.0,47.3,5.0
2015,80000,1,0,0,0,17.4,1497.0,117.3,5.0
2018,23300,1,1,1,0,18.5,1197.0,83.14,5.0
2018,44000,0,0,1,0,17.01,1582.0,126.2,5.0
2015,140000,0,0,0,0,16.0,2179.0,140.0,7.0
2016,70000,0,0,0,1,25.2,1248.0,74.0,5.0
2012,100000,1,0,0,0,21.1,814.0,55.2,5.0
2017,52000,1,1,1,0,12.0,2354.0,187.4,5.0
2005,100000,1,0,0,1,17.3,993.0,60.0,5.0
2013,70000,0,0,0,2,21.9,1396.0,88.76,5.0
2010,120000,0,0,0,1,13.0,2489.0,95.0,8.0
2018,26000,0,1,1,0,15.73,1968.0,174.33,5.0
2015,45000,0,0,1,0,18.49,1493.0,100.0,7.0
2012,110000,1,0,0,2,20.92,998.0,67.1,5.0
2014,106000,0,0,0,1,20.8,1461.0,65.0,5.0
2002,80000,1,0,0,1,18.9,998.0,67.1,5.0
2011,70000,1,0,0,0,15.64,1193.0,64.1,5.0
2007,80000,0,0,0,1,12.8,2494.0,102.0,7.0
2014,60000,1,0,0,0,18.9,1197.0,82.0,5.0
2017,110000,0,0,0,0,24.3,1248.0,88.5,5.0
2011,72000,1,0,0,1,19.7,796.0,46.3,5.0
2014,50000,1,0,0,1,17.57,1193.0,88.7,5.0
2013,60000,1,0,0,0,16.02,1373.0,93.7,7.0
2011,20000,1,0,0,1,18.6,1197.0,85.8,5.0
2014,175000,0,0,0,0,19.01,1461.0,108.45,5.0
2017,44500,0,0,0,0,25.1,1248.0,88.5,5.0
2012,90000,0,0,0,0,19.09,1396.0,69.0,5.0
2012,360003,1,0,0,1,18.9,998.0,67.1,5.0
2013,77500,0,0,1,2,12.7,2179.0,187.7,5.0
2014,120000,0,0,0,0,25.0,1396.0,69.0,5.0
2018,13000,1,0,0,0,20.4,1194.0,94.93,5.0
2013,55000,1,1,0,1,17.0,1497.0,118.0,5.0
2015,100000,0,0,0,0,26.0,1498.0,98.6,5.0
2018,70000,0,0,0,0,21.38,1396.0,88.7,5.0
2018,50000,1,0,1,0,22.0,1197.0,81.8,5.0
2002,80000,1,0,0,2,16.1,796.0,37.0,4.0
2019,9200,1,0,1,0,23.84,1199.0,83.83,5.0
2019,10000,0,0,1,0,21.5,1497.0,108.5,5.0
2017,20000,1,0,0,0,22.5,999.0,67.0,5.0
2016,50000,0,0,0,1,25.2,1248.0,74.0,5.0
2015,80000,0,0,0,1,22.1,1248.0,74.0,5.0
2014,132000,0,1,0,1,22.7,1498.0,89.84,5.0
2014,80000,0,0,0,1,15.96,2523.0,62.1,7.0
2017,53619,0,2,0,0,24.3,1248.0,88.5,5.0
2016,55000,0,0,0,0,26.59,1248.0,74.0,5.0
2013,190000,0,0,0,1,23.4,1248.0,74.0,5.0
2015,91000,0,0,0,2,24.4,1120.0,71.0,5.0
2008,195000,1,0,0,1,19.7,796.0,46.3,5.0
2012,80000,0,0,0,1,19.3,1248.0,73.9,5.0
2013,65000,0,1,0,0,20.77,1248.0,88.76,7.0
2016,50000,0,0,0,0,26.59,1248.0,74.0,5.0
2011,40000,0,0,0,1,20.0,1399.0,68.0,5.0
2003,58000,1,0,0,0,16.1,796.0,37.0,4.0
2013,88000,0,0,0,1,22.32,1582.0,126.32,5.0
2016,20000,1,0,0,0,20.62,1198.0,67.0,7.0
2013,110000,0,0,1,2,12.8,2953.0,156.0,7.0
2012,72000,0,0,0,1,22.32,1582.0,126.32,5.0
2011,80000,0,0,0,0,13.93,2179.0,138.03,7.0
2019,5000,1,0,0,0,23.87,1197.0,88.5,5.0
2016,35000,0,0,0,0,18.49,1493.0,100.0,7.0
2015,80000,0,0,0,0,26.59,1248.0,74.0,5.0
2008,100000,1,0,0,1,19.81,1086.0,68.05,5.0
2017,5000,1,0,0,1,18.15,1198.0,82.0,6.0
2018,30000,1,0,1,0,14.99,1498.0,104.5,5.0
2016,20000,1,0,0,1,20.51,998.0,67.04,5.0
2018,15000,1,1,0,0,22.0,1197.0,81.8,5.0
2011,77395,0,1,0,1,20.0,1399.0,68.0,5.0
2015,24000,1,0,0,0,23.95,998.0,67.05,5.0
2018,38426,1,0,0,0,17.19,1197.0,81.86,5.0
2008,50000,1,0,1,0,11.0,2359.0,165.0,5.0
2015,90000,1,0,0,1,18.6,1197.0,81.83,5.0
2017,12000,1,0,0,0,17.5,1199.0,88.7,5.0
2005,90000,1,0,0,1,12.8,1396.0,85.0,5.0
2019,33928,1,1,0,0,23.84,1199.0,84.48,5.0
2010,74000,1,0,0,1,12.8,2354.0,177.6,5.0
2011,70000,0,0,0,0,20.0,1399.0,68.0,5.0
2013,70000,0,0,0,2,14.0,2523.0,75.0,8.0
2012,170000,0,0,0,0,13.1,2499.0,141.0,7.0
2012,70000,0,0,0,1,20.8,1461.0,65.0,5.0
2017,45000,0,1,1,0,19.33,1999.0,177.0,5.0
2011,18500,1,0,0,0,18.5,1197.0,85.8,5.0
2016,25000,1,0,0,0,25.17,799.0,53.3,5.0
2014,80000,1,0,0,0,23.1,998.0,67.04,5.0
2016,68000,1,0,0,0,19.4,1198.0,86.8,5.0
2016,39000,0,1,0,0,19.67,1582.0,126.2,5.0
2011,43000,1,1,1,0,13.4,1997.0,135.1,5.0
2014,40000,0,0,0,0,15.1,2179.0,140.0,7.0
2008,80000,1,0,0,0,16.0,995.0,63.0,5.0
2016,25000,0,0,0,0,16.0,2179.0,140.0,7.0
2017,40000,0,0,0,0,23.9,1582.0,126.2,5.0
2014,74000,0,1,0,0,15.96,2523.0,62.1,7.0
2012,120000,0,0,0,1,20.0,1399.0,68.0,5.0
2013,180000,0,0,0,0,20.8,1461.0,64.1,5.0
2015,94000,0,0,0,1,24.5,1498.0,98.6,7.0
2018,7000,1,0,0,0,22.5,999.0,67.0,5.0
2009,60000,1,0,0,2,18.9,1061.0,67.0,5.0
2013,90000,3,0,0,0,26.6,998.0,58.16,5.0
2016,38600,0,1,0,0,19.67,1582.0,126.2,5.0
2011,80000,0,0,0,2,11.57,2179.0,138.1,7.0
2009,50000,1,0,0,0,19.0,998.0,66.1,5.0
2018,60000,0,0,0,0,25.4,1186.0,73.97,5.0
2011,80000,0,0,0,2,17.8,1399.0,68.0,5.0
2011,50000,0,0,0,2,12.05,2179.0,120.0,8.0
2012,120000,0,0,0,1,12.8,2494.0,102.0,7.0
2009,120000,0,0,0,2,19.2,1461.0,65.0,5.0
2014,125000,0,0,1,0,22.32,1582.0,126.32,5.0
2019,10000,3,0,0,0,21.94,1196.0,61.7,5.0
2015,40000,0,0,0,0,22.54,1396.0,88.73,5.0
2013,50000,1,0,1,0,16.95,1197.0,78.9,5.0
2015,50000,1,0,0,0,17.57,1193.0,88.7,5.0
2010,110000,1,0,1,2,15.6,1497.0,116.3,5.0
2017,15000,1,0,1,0,15.4,1497.0,117.3,7.0
2008,60000,1,0,0,1,15.3,1596.0,99.6,5.0
2006,60000,1,0,0,1,19.7,796.0,46.3,5.0
2016,60000,0,0,0,1,22.54,1396.0,88.73,5.0
2015,93000,1,0,0,1,20.85,1197.0,83.14,5.0
2011,35000,1,0,0,0,15.0,1368.0,90.0,5.0
2013,136000,0,0,0,1,15.96,2523.0,62.1,7.0
2017,60000,0,0,1,1,17.01,1582.0,126.2,5.0
2020,2700,0,1,1,0,17.01,1582.0,126.2,5.0
2014,50000,0,0,0,1,21.79,1248.0,88.73,5.0
2013,47000,1,0,0,1,21.1,814.0,55.2,5.0
2016,25000,1,0,0,0,17.01,1591.0,121.3,5.0
2006,100000,1,0,0,1,19.7,796.0,46.3,5.0
2011,120000,0,0,0,2,19.3,1248.0,73.9,5.0
2020,70000,1,0,0,1,18.9,1197.0,81.86,5.0
2017,70000,1,0,0,0,18.9,1197.0,82.0,5.0
2008,100000,0,0,0,1,11.5,1991.0,147.9,7.0
2016,60000,0,0,0,0,18.49,1493.0,100.0,7.0
2013,133000,0,0,0,0,14.0,2179.0,138.1,7.0
2006,90000,1,0,0,0,19.7,796.0,46.3,5.0
2016,50000,0,0,0,2,14.1,2179.0,147.94,7.0
2015,60000,0,0,0,0,14.0,2179.0,138.1,7.0
2014,25000,1,0,0,0,16.02,1373.0,93.7,7.0
2008,80000,1,0,0,2,17.8,1086.0,63.0,5.0
2015,60000,0,0,0,0,25.2,1248.0,74.0,5.0
2010,120000,1,0,0,1,18.5,1197.0,85.8,5.0
2014,120000,0,0,0,0,15.4,2523.0,75.0,7.0
2015,40000,1,0,0,0,17.57,1193.0,88.7,5.0
2014,167000,0,0,0,1,13.6,2523.0,63.0,8.0
2020,5000,0,0,0,0,0.0,2523.0,70.0,2.0
2018,15000,1,0,1,0,20.89,1197.0,81.8,5.0
2019,22000,1,0,0,0,17.0,1197.0,110.0,5.0
2010,60000,0,0,0,0,18.3,1991.0,147.9,5.0
2018,10000,0,1,1,0,22.48,1995.0,187.74,5.0
2017,18000,1,1,1,0,15.6,1497.0,116.3,5.0
2014,250000,0,0,0,1,19.1,1405.0,70.0,5.0
2013,184000,0,0,0,0,20.77,1248.0,88.76,7.0
2015,120000,0,0,0,1,19.67,1582.0,126.2,5.0
2015,70000,1,0,0,0,22.74,796.0,47.3,5.0
2014,100000,0,0,0,0,24.4,1120.0,71.0,5.0
2009,120000,1,0,0,0,18.9,1061.0,67.0,5.0
2013,110000,0,0,0,1,17.21,1493.0,100.0,7.0
2015,40000,0,0,0,0,22.77,1498.0,98.59,5.0
2012,80000,0,0,0,1,20.0,1399.0,68.0,5.0
2010,162000,1,0,0,0,15.37,1196.0,73.0,5.0
2012,40000,1,0,0,1,17.92,1086.0,62.1,5.0
2017,17000,1,0,1,0,9.5,3604.0,280.0,5.0
2017,50000,0,0,0,0,25.6,1498.0,97.9,5.0
2008,90000,1,0,0,1,17.7,1497.0,78.0,5.0
2012,188000,0,0,0,1,14.0,2179.0,120.0,8.0
2009,90000,1,0,0,1,18.9,1061.0,67.0,5.0
2013,80000,1,0,0,0,17.92,1086.0,62.1,5.0
2018,20000,0,0,0,0,28.09,1248.0,88.5,5.0
2018,25000,0,0,0,0,17.6,2179.0,147.94,7.0
2014,50000,0,0,0,0,23.4,1248.0,74.0,5.0
2011,125000,0,0,0,3,20.54,1598.0,103.6,5.0
2011,110000,1,0,0,0,18.06,1198.0,75.0,5.0
2018,27000,0,1,1,0,17.09,2993.0,261.4,4.0
2018,30000,1,0,0,0,21.4,1197.0,83.1,5.0
2005,240000,0,0,0,2,12.8,2494.0,102.0,8.0
2015,20000,1,0,0,0,19.81,1086.0,68.05,5.0
1999,65000,1,0,0,3,15.9,1298.0,85.0,5.0
2013,100000,0,0,0,2,23.2,1248.0,73.94,5.0
2012,82507,0,1,0,0,13.93,2179.0,138.03,7.0
2009,110000,0,0,0,0,11.57,2179.0,138.1,7.0
2015,60000,1,0,0,0,25.4,624.0,37.48,4.0
2018,10000,1,0,0,0,17.0,1591.0,121.3,5.0
2013,80235,0,1,0,1,28.4,1248.0,74.02,5.0
2004,25000,1,0,0,2,14.2,1597.0,92.0,5.0
2018,15000,1,0,0,0,20.4,1194.0,94.93,5.0
2013,75000,0,0,1,0,22.32,1582.0,126.3,5.0
2017,20000,0,0,0,1,16.3,1956.0,170.0,5.0
2014,90000,0,0,0,1,20.45,1461.0,83.8,5.0
2018,30000,1,0,0,0,18.6,1197.0,81.83,5.0
2011,35000,1,0,0,0,19.7,796.0,46.3,5.0
2015,58500,1,0,0,0,18.5,1197.0,85.8,5.0
2016,60000,0,1,0,0,22.77,1498.0,98.59,5.0
2016,20000,1,0,0,0,20.73,1373.0,91.1,5.0
2017,30000,1,0,0,0,18.6,1197.0,81.83,5.0
2012,120000,0,0,0,0,21.12,1248.0,88.8,5.0
2011,65000,1,0,1,2,12.6,1586.0,103.3,5.0
2016,120000,0,0,0,0,25.2,1248.0,74.0,5.0
2015,35000,0,0,0,0,25.2,1248.0,74.0,5.0
2016,90000,0,0,0,0,28.09,1248.0,88.5,5.0
2017,28832,0,1,0,0,23.4,1248.0,74.0,5.0
2011,80000,0,0,0,1,18.3,1991.0,147.9,5.0
2013,26000,1,0,0,0,15.37,1196.0,73.0,5.0
2011,60000,0,0,0,0,12.8,2494.0,102.0,7.0
2017,35000,1,0,0,0,17.71,1197.0,78.9,5.0
2017,40000,1,0,1,0,18.9,1197.0,81.86,5.0
2009,120000,0,0,0,1,21.1,1248.0,73.9,5.0
2016,30000,0,1,1,0,18.25,1968.0,187.74,5.0
2016,47000,0,0,0,0,25.2,1248.0,74.0,5.0
2008,35000,1,0,0,0,20.36,1197.0,78.9,5.0
2015,60000,0,0,0,0,19.67,1582.0,126.2,5.0
2016,110000,0,0,0,0,16.0,2179.0,140.0,7.0
2018,8000,0,1,1,0,21.5,1497.0,108.5,5.0
2010,100000,0,0,0,1,12.8,2494.0,102.0,7.0
2011,120000,0,0,0,1,18.4,1248.0,75.0,5.0
2010,70000,1,0,0,3,20.36,1197.0,78.9,5.0
2006,250000,0,0,0,0,12.8,2494.0,102.0,7.0
2002,80000,1,0,0,0,16.1,796.0,37.0,4.0
2007,100000,1,0,0,1,17.8,1086.0,63.0,5.0
2015,110000,0,0,0,0,24.5,1498.0,98.6,7.0
2013,170000,0,0,0,0,20.45,1461.0,83.8,5.0
2009,118000,0,0,0,1,16.8,1405.0,62.0,5.0
2012,120000,1,0,1,0,17.4,1197.0,85.8,5.0
2012,48000,3,0,0,0,13.2,1495.0,93.7,5.0
2017,70000,0,0,0,1,24.4,1120.0,71.0,5.0
2015,50000,1,0,0,0,18.2,1199.0,82.4,5.0
2010,55000,1,0,1,1,12.3,1781.0,163.2,5.0
2018,25000,0,0,0,0,21.38,1396.0,88.7,5.0
2019,18000,0,0,0,0,15.1,2179.0,152.87,7.0
2012,70000,1,0,0,0,19.7,796.0,46.3,5.0
2014,80322,0,1,0,0,17.8,1399.0,67.0,5.0
2018,31000,1,1,1,0,24.04,999.0,67.0,5.0
2017,120000,0,0,0,0,25.8,1498.0,98.6,5.0
2008,19000,1,0,0,0,19.7,796.0,46.3,5.0
2017,36000,0,0,0,0,27.39,1248.0,74.0,5.0
2018,25000,0,0,0,0,16.55,2498.0,105.0,6.0
2017,60000,0,0,0,0,19.67,1582.0,126.2,5.0
2016,80000,0,0,0,0,28.09,1248.0,88.5,5.0
2012,60000,0,0,0,0,25.0,1396.0,69.0,5.0
2018,20375,1,1,0,0,20.89,1197.0,81.8,5.0
2017,48000,0,0,1,1,17.9,2143.0,136.0,5.0
2014,70000,0,0,0,3,23.4,1248.0,74.0,5.0
2005,60000,1,0,0,3,18.9,998.0,67.1,5.0
2014,60000,1,0,0,1,21.1,814.0,55.2,5.0
2011,85000,0,0,0,0,20.0,1399.0,68.0,5.0
2018,14200,1,0,0,0,18.16,1196.0,86.8,5.0
2017,35000,1,0,1,0,21.21,1197.0,81.8,5.0
2016,44000,1,0,0,0,18.16,1196.0,86.8,5.0
2014,80000,0,0,0,0,25.01,1498.0,89.75,5.0
2009,151000,0,0,0,1,17.8,1248.0,75.0,5.0
2017,20171,0,1,1,0,19.87,1461.0,108.5,5.0
2013,44000,1,0,0,1,20.92,998.0,67.1,5.0
2015,60000,1,0,0,0,20.51,998.0,67.04,5.0
2019,30000,0,0,0,0,28.4,1248.0,74.02,5.0
2011,45000,1,0,0,0,17.0,1197.0,80.0,5.0
2016,110000,1,0,0,0,23.95,998.0,67.05,5.0
2012,158000,0,0,0,0,23.4,1248.0,74.0,5.0
2016,54000,0,0,0,1,24.52,1248.0,88.5,7.0
2012,40000,0,0,0,0,23.57,1396.0,70.0,5.0
2007,60000,1,0,0,0,19.7,796.0,46.3,5.0
2015,160000,0,0,0,0,24.4,1120.0,71.01,5.0
2018,120000,0,0,0,1,17.0,2650.0,80.84,7.0
2019,10000,1,0,0,0,19.0,1194.0,94.68,5.0
2015,150546,1,1,0,0,22.0,1197.0,81.8,5.0
2016,100000,0,0,0,0,17.45,1493.0,100.0,7.0
2015,40000,0,0,0,0,23.59,1364.0,67.04,5.0
2018,30000,1,0,0,0,24.7,796.0,47.3,5.0
2018,15000,1,0,0,0,18.15,1198.0,82.0,6.0
2014,100000,0,0,0,0,15.96,2523.0,62.1,7.0
2012,80000,1,0,0,1,18.9,998.0,67.1,5.0
2007,120000,0,0,0,2,12.8,2494.0,102.0,8.0
2013,70000,0,0,0,1,15.1,2179.0,140.0,7.0
2017,60000,0,0,0,0,23.65,1248.0,88.5,5.0
2018,30000,0,0,0,0,25.32,1198.0,77.0,6.0
2010,48000,1,0,0,0,15.8,1172.0,65.0,5.0
2011,90000,1,0,0,1,15.64,1193.0,64.08,5.0
2012,270000,3,0,0,0,21.94,1196.0,61.7,5.0
2013,100000,0,0,0,1,15.96,2523.0,62.1,7.0
2017,25000,1,0,0,0,22.7,799.0,53.64,5.0
2012,12000,1,1,0,1,15.04,1598.0,103.6,5.0
2013,95000,0,0,0,0,20.46,1461.0,83.8,5.0
2015,90000,0,0,0,0,22.54,1396.0,88.73,5.0
2017,20000,0,0,0,0,28.4,1248.0,74.02,5.0
2018,10000,1,0,0,0,21.4,1197.0,83.1,5.0
2017,50000,0,0,0,0,21.04,1461.0,83.8,8.0
2017,73000,1,1,1,0,12.0,2354.0,187.4,5.0
2014,120000,0,0,0,1,21.14,1498.0,103.52,5.0
2018,20000,1,0,0,0,23.01,999.0,67.0,5.0
2017,20000,1,0,0,0,23.84,1199.0,84.0,5.0
2015,80000,0,0,0,1,15.4,2179.0,120.0,7.0
2017,60000,0,0,0,0,28.4,1248.0,74.02,5.0
2010,90000,0,0,0,2,23.0,1396.0,90.0,5.0
2013,60000,0,0,1,0,16.2,2993.0,235.0,5.0
2017,20000,1,0,0,0,18.6,1197.0,81.83,5.0
2017,50000,1,0,0,0,21.1,814.0,55.2,5.0
2011,80000,1,0,0,1,16.2,1599.0,103.2,5.0
2017,39500,1,0,0,0,20.52,1197.0,81.8,5.0
2018,30000,1,0,0,0,25.17,799.0,53.3,5.0
2013,60000,0,0,0,0,20.77,1248.0,88.8,7.0
2012,90000,0,0,0,1,19.0,1405.0,71.0,5.0
2005,80000,1,0,0,1,18.9,998.0,67.1,5.0
2016,65000,0,0,0,0,12.99,2494.0,100.6,8.0
2012,200000,0,0,0,1,22.32,1582.0,126.32,5.0
2011,70000,0,0,0,1,21.9,1396.0,90.0,5.0
2011,100000,0,0,0,1,20.54,1598.0,103.6,5.0
2010,110000,0,0,0,2,21.1,1248.0,73.9,5.0
2014,90000,0,0,0,1,15.1,2179.0,140.0,7.0
2013,67082,1,1,0,1,21.21,1197.0,81.8,5.0
2013,21000,1,0,0,0,18.9,1197.0,81.86,5.0
2010,120000,1,0,0,2,19.7,796.0,35.0,8.0
2012,60000,0,0,0,0,21.02,1248.0,88.76,5.0
2015,120000,1,0,0,1,17.4,1497.0,117.3,5.0
2010,151000,0,0,0,1,11.5,2982.0,171.0,7.0
2016,15000,1,0,0,0,22.74,796.0,47.3,5.0
2011,200000,0,0,0,1,12.8,2494.0,102.0,7.0
2013,67000,0,0,0,0,23.59,1364.0,67.1,5.0
2014,80000,0,0,0,0,23.4,1248.0,74.0,5.0
2011,128000,0,0,0,1,22.32,1582.0,126.32,5.0
2017,30400,1,1,0,0,18.5,1198.0,86.8,5.0
2008,70000,1,0,0,3,19.7,796.0,35.0,8.0
2018,35000,0,0,0,0,22.71,1461.0,84.8,5.0
2012,90000,0,0,0,0,20.0,1399.0,68.0,5.0
2018,30000,1,0,0,1,18.6,1197.0,81.83,5.0
2016,60000,0,1,0,1,13.68,2393.0,147.8,7.0
2009,90000,1,0,0,2,17.5,1298.0,85.8,5.0
2019,20000,1,0,1,0,17.4,1497.0,117.6,5.0
2017,35000,1,0,0,0,17.57,1193.0,88.7,5.0
2010,90000,0,0,0,1,18.8,1248.0,90.0,5.0
2011,72000,1,1,0,0,17.6,1496.0,88.7,5.0
2017,127991,0,1,0,0,25.5,1498.0,98.6,5.0
2017,23000,1,0,0,0,24.7,796.0,47.3,5.0
2016,120000,0,0,0,0,15.96,2523.0,63.0,9.0
2014,136000,0,0,0,2,12.99,2494.0,100.6,8.0
2019,5000,1,0,0,0,19.5,1199.0,88.76,5.0
2016,120000,0,0,0,1,24.4,1120.0,71.0,5.0
2013,30000,1,0,0,0,25.4,624.0,37.48,4.0
2017,70000,0,0,0,0,15.96,2523.0,63.0,9.0
2014,54000,0,1,0,0,23.0,1498.0,98.96,5.0
2012,72072,0,1,0,0,21.1,1248.0,73.9,5.0
2012,225000,0,0,0,1,12.99,2494.0,100.0,8.0
2013,212000,0,0,0,0,21.64,1461.0,84.8,5.0
2013,52000,0,0,0,0,17.21,1493.0,100.0,7.0
2007,100000,1,0,0,1,15.3,1193.0,65.3,5.0
2017,26500,0,1,0,0,17.6,2179.0,147.94,7.0
2012,138000,0,0,0,0,22.32,1582.0,126.32,5.0
2012,70000,2,0,0,0,26.2,998.0,58.2,5.0
2015,60000,0,0,0,0,21.43,1364.0,87.2,5.0
2014,141000,0,0,0,3,25.2,1248.0,74.0,5.0
2008,112000,2,0,0,1,17.3,1061.0,57.5,5.0
2005,90000,0,0,0,2,16.1,1405.0,70.0,5.0
2020,50000,0,0,0,0,16.36,2179.0,140.0,7.0
2018,20000,0,0,0,0,23.0,1498.0,98.96,5.0
2013,125531,0,1,0,1,22.77,1498.0,98.59,5.0
2017,62000,0,1,1,0,11.36,2755.0,171.5,7.0
2017,10000,1,0,0,1,23.95,998.0,67.05,5.0
2017,50000,0,0,1,0,22.0,1498.0,108.495,5.0
2016,70000,0,0,0,0,28.09,1248.0,88.5,5.0
2016,60000,0,0,0,1,17.88,1405.0,48.21,5.0
2008,70000,1,0,0,1,19.7,796.0,46.3,5.0
2015,30000,1,1,0,0,18.7,1199.0,88.7,5.0
2011,320000,0,0,0,2,12.05,2179.0,120.0,8.0
2012,60000,0,0,0,1,20.3,1248.0,75.0,5.0
2018,31000,1,1,1,0,17.4,1197.0,81.86,5.0
2015,50000,0,0,0,1,24.4,1120.0,71.0,5.0
2008,100000,0,0,0,1,12.7,2609.0,116.6,9.0
2016,100000,0,0,0,0,20.5,1248.0,91.72,5.0
2018,23000,1,0,0,0,20.3,1199.0,84.0,5.0
2016,73000,0,0,0,0,15.4,2523.0,75.0,7.0
2017,80000,1,0,0,0,24.7,796.0,47.3,5.0
2002,161000,1,0,0,3,13.0,1493.0,100.0,5.0
2017,50000,0,0,0,0,25.0,1396.0,69.01,5.0
2017,35000,0,0,0,0,26.59,1248.0,74.0,5.0
2015,23000,0,0,0,0,25.2,1248.0,74.0,5.0
2014,195000,0,0,0,0,18.2,1248.0,73.8,7.0
2015,160000,0,0,0,1,13.5,2477.0,178.0,7.0
2017,10000,1,0,0,0,21.1,814.0,55.2,5.0
2010,100000,0,0,0,0,15.0,1896.0,105.0,5.0
2014,80000,1,0,0,0,21.1,814.0,55.2,5.0
2015,25000,1,0,0,1,20.85,1197.0,83.14,5.0
2008,55000,1,0,0,1,13.9,1599.0,103.2,5.0
2018,60000,0,0,0,0,15.1,2179.0,152.87,7.0
2015,143000,0,0,0,0,25.83,1498.0,99.0,5.0
2017,30000,1,1,1,0,15.4,1497.0,117.3,7.0
2017,9000,0,1,1,0,13.6,1999.0,177.0,5.0
2015,64000,1,1,1,0,16.05,1499.0,110.4,5.0
2018,21871,0,0,0,0,21.5,1497.0,108.5,5.0
2018,100000,0,0,0,0,28.4,1248.0,74.02,5.0
2018,25000,1,0,0,0,16.8,796.0,34.2,8.0
2015,43001,0,1,0,0,22.27,1498.0,108.6,5.0
2019,6500,0,0,1,0,24.3,1248.0,88.5,5.0
2010,40000,1,0,0,0,19.0,998.0,67.1,5.0
2013,50000,1,0,0,0,15.64,1193.0,64.1,5.0
2014,35000,3,0,0,0,22.8,1373.0,80.9,7.0
2012,50000,1,0,0,1,18.6,1197.0,85.8,5.0
2005,150000,1,0,0,1,19.7,796.0,46.3,5.0
2015,117000,1,0,0,0,20.85,1197.0,83.14,5.0
2011,48756,1,0,0,1,15.5,1586.0,103.3,5.0
2015,70000,0,0,1,1,16.36,2179.0,187.7,5.0
2003,80000,1,0,0,2,14.2,1597.0,92.0,5.0
2015,40000,0,0,0,0,26.59,1248.0,74.0,5.0
2005,89000,1,0,0,1,15.3,1341.0,83.0,5.0
2010,91500,1,0,0,0,19.7,796.0,46.3,5.0
1999,60000,1,0,0,1,16.1,796.0,37.0,4.0
2017,35000,0,0,0,0,28.4,1248.0,74.02,5.0
2018,25000,1,0,0,0,17.0,1198.0,108.5,5.0
2016,32000,0,1,0,0,25.1,1248.0,88.5,5.0
2018,90000,0,0,0,0,27.28,1047.0,69.0,5.0
2019,35000,1,0,0,0,19.83,1198.0,67.0,5.0
2007,207890,0,0,0,1,13.6,2523.0,63.0,7.0
2018,20000,1,0,0,0,22.0,1197.0,81.8,5.0
2013,100000,0,0,0,0,20.0,1399.0,68.1,5.0
2007,210000,0,0,0,1,12.8,2494.0,102.0,8.0
2008,80000,1,0,0,1,19.81,1086.0,68.05,5.0
2017,50000,1,0,0,0,18.6,1197.0,81.83,5.0
2016,30000,1,0,0,1,20.51,998.0,67.04,5.0
2012,90000,0,0,0,1,22.9,1248.0,74.0,5.0
2017,40000,0,0,0,0,28.4,1248.0,74.02,5.0
2015,30000,1,0,0,0,19.1,1197.0,82.0,5.0
2015,72000,0,1,1,0,17.01,1582.0,126.2,5.0
2012,25000,0,0,0,0,21.03,1461.0,65.0,5.0
2014,49025,1,0,0,0,15.37,1196.0,73.0,5.0
2010,98000,0,0,0,0,17.8,1248.0,75.0,5.0
2017,20000,1,0,0,0,23.01,999.0,67.0,5.0
2018,20000,1,0,0,0,20.51,998.0,67.04,5.0
2007,57000,1,0,0,0,19.7,796.0,46.3,5.0
2013,139000,0,0,0,0,25.44,936.0,57.6,5.0
2015,45000,1,0,0,1,20.85,1197.0,83.14,5.0
2014,60000,0,0,0,0,14.0,2523.0,75.0,8.0
2017,40000,1,0,0,1,16.8,796.0,34.2,8.0
2014,70000,1,0,0,1,19.1,1197.0,85.8,5.0
2008,100000,1,0,0,3,13.9,1599.0,103.2,5.0
2009,140000,0,0,0,1,13.8,1399.0,68.0,5.0
2016,125000,0,0,0,0,22.77,1498.0,98.59,5.0
2010,100000,1,0,0,2,17.0,1497.0,118.0,5.0
2017,30000,3,0,0,0,21.94,1196.0,61.7,5.0
2017,20000,1,0,0,0,23.84,1199.0,84.0,5.0
2017,39000,0,1,0,0,25.5,1498.0,98.6,5.0
2015,50000,0,0,0,0,19.67,1582.0,126.2,5.0
2013,56000,0,0,0,0,23.4,1248.0,74.0,5.0
2017,80000,0,0,0,1,23.08,1461.0,63.1,5.0
2009,70000,0,0,0,2,10.9,2499.0,143.0,7.0
2015,35000,1,1,0,1,17.7,1497.0,113.42,5.0
2014,80000,0,0,0,1,24.0,1120.0,70.0,5.0
2017,30000,0,0,0,1,18.49,1493.0,100.0,7.0
2011,142000,0,0,0,2,13.7,2179.0,138.1,7.0
